538,62326,Product replacement or account refund processed,Complete,Rejected
539,39042,Product replacement or account refund processed,Complete,Rejected
540,64296,Product replacement or account refund processed,Complete,Rejected
541,93421,Product replacement or account refund processed,Complete,Rejected
542,43721,Product replacement or account refund processed,Complete,Rejected
543,87230,Product replacement or account refund processed,Complete,Rejected
544,4913,Product replacement or account refund processed,Complete,Rejected
545,18518,Product replacement or account refund processed,Complete,Rejected
546,68632,Product replacement or account refund processed,Complete,Rejected
547,43223,Product replacement or account refund processed,Complete,Rejected
548,30855,Product replacement or account refund processed,Complete,Rejected
549,36074,Product replacement or account refund processed,Complete,Rejected
550,711,Product replacement or account refund processed,Complete,Rejected
551,75513,Product replacement or account refund processed,Complete,Rejected
552,84507,Product replacement or account refund processed,Complete,Rejected
553,12444,Product replacement or account refund processed,Complete,Rejected
554,71839,Product replacement or account refund processed,Complete,Rejected
555,4226,Product replacement or account refund processed,Complete,Rejected
556,47913,Product replacement or account refund processed,Complete,Rejected
557,85911,Product replacement or account refund processed,Complete,Rejected
558,16355,Product replacement or account refund processed,Complete,Rejected
559,73392,Product replacement or account refund processed,Complete,Rejected
560,93445,Product replacement or account refund processed,Complete,Rejected
561,45545,Product replacement or account refund processed,Complete,Rejected
562,15324,Product replacement or account refund processed,Complete,Rejected
563,11479,Product replacement or account refund processed,Complete,Rejected
564,47657,Product replacement or account refund processed,Complete,Rejected
565,60391,Product replacement or account refund processed,Complete,Rejected
566,82959,Product replacement or account refund processed,Complete,Rejected
567,37989,Product replacement or account refund processed,Complete,Rejected
568,75173,Product replacement or account refund processed,Complete,Rejected
569,76229,Product replacement or account refund processed,Complete,Rejected
570,88663,Product replacement or account refund processed,Complete,Rejected
571,10292,Product replacement or account refund processed,Complete,Rejected
572,70487,Product replacement or account refund processed,Complete,Rejected
573,37015,Product replacement or account refund processed,Complete,Rejected
574,42346,Product replacement or account refund processed,Complete,Rejected
575,54431,Product replacement or account refund processed,Complete,Rejected
576,74314,Product replacement or account refund processed,Complete,Rejected
577,10045,Product replacement or account refund processed,Complete,Rejected
578,13672,Product replacement or account refund processed,Complete,Rejected
579,47053,Product replacement or account refund processed,Complete,Rejected
580,5351,Product replacement or account refund processed,Complete,Rejected
581,15590,Product replacement or account refund processed,Complete,Rejected
582,23428,Product replacement or account refund processed,Complete,Rejected
583,81972,Product replacement or account refund processed,Complete,Rejected
584,42693,Product replacement or account refund processed,Complete,Rejected
585,65125,Product replacement or account refund processed,Complete,Rejected
586,74410,Product replacement or account refund processed,Complete,Rejected
587,82124,Product replacement or account refund processed,Complete,Rejected
588,55384,Product replacement or account refund processed,Complete,Rejected
589,46705,Product replacement or account refund processed,Complete,Rejected
590,71267,Product replacement or account refund processed,Complete,Rejected
591,1219,Product replacement or account refund processed,Complete,Rejected
592,47073,Product replacement or account refund processed,Complete,Rejected
593,13467,Product replacement or account refund processed,Complete,Rejected
594,93423,Product replacement or account refund processed,Complete,Rejected
595,64216,Product replacement or account refund processed,Complete,Rejected
596,77009,Product replacement or account refund processed,Complete,Rejected
597,71991,Product replacement or account refund processed,Complete,Rejected
598,57649,Product replacement or account refund processed,Complete,Rejected
599,70502,Product replacement or account refund processed,Complete,Rejected
600,86551,Product replacement or account refund processed,Complete,Rejected
601,23463,Product replacement or account refund processed,Complete,Rejected
602,67247,Product replacement or account refund processed,Complete,Rejected
603,56390,Product replacement or account refund processed,Complete,Rejected
604,71846,Product replacement or account refund processed,Complete,Rejected
605,75750,Product replacement or account refund processed,Complete,Rejected
606,94417,Product replacement or account refund processed,Complete,Rejected
607,50942,Product replacement or account refund processed,Complete,Rejected
608,54152,Product replacement or account refund processed,Complete,Rejected
609,68215,Product replacement or account refund processed,Complete,Rejected
610,31952,Product replacement or account refund processed,Complete,Rejected
611,83403,Product replacement or account refund processed,Complete,Rejected
612,53252,Product replacement or account refund processed,Complete,Rejected
613,97731,Product replacement or account refund processed,Complete,Rejected
614,18004,Product replacement or account refund processed,Complete,Rejected
615,82252,Product replacement or account refund processed,Complete,Rejected
616,57002,Product replacement or account refund processed,Complete,Rejected
617,67856,Product replacement or account refund processed,Complete,Rejected
618,26269,Product replacement or account refund processed,Complete,Rejected
619,33015,Product replacement or account refund processed,Complete,Rejected
620,99681,Product replacement or account refund processed,Complete,Rejected
621,41769,Product replacement or account refund processed,Complete,Rejected
622,68690,Product replacement or account refund processed,Complete,Rejected
623,70248,Product replacement or account refund processed,Complete,Rejected
624,43141,Product replacement or account refund processed,Complete,Rejected
625,15008,Product replacement or account refund processed,Complete,Rejected
626,72751,Product replacement or account refund processed,Complete,Rejected
627,32046,Product replacement or account refund processed,Complete,Rejected
628,85619,Product replacement or account refund processed,Complete,Rejected
629,17573,Product replacement or account refund processed,Complete,Rejected
630,9433,Product replacement or account refund processed,Complete,Rejected
631,36424,Product replacement or account refund processed,Complete,Rejected
632,34721,Product replacement or account refund processed,Complete,Rejected
633,36006,Product replacement or account refund processed,Complete,Rejected
634,23678,Product replacement or account refund processed,Complete,Rejected
635,81088,Product replacement or account refund processed,Complete,Rejected
636,31994,Product replacement or account refund processed,Complete,Rejected
637,77279,Product replacement or account refund processed,Complete,Rejected
638,68582,Product replacement or account refund processed,Complete,Rejected
639,2906,Product replacement or account refund processed,Complete,Rejected
640,300,Product replacement or account refund processed,Complete,Rejected
641,60419,Product replacement or account refund processed,Complete,Rejected
642,40525,Product replacement or account refund processed,Complete,Rejected
643,53670,Product replacement or account refund processed,Complete,Rejected
644,52580,Product replacement or account refund processed,Complete,Rejected
645,26940,Product replacement or account refund processed,Complete,Rejected
646,50980,Product replacement or account refund processed,Complete,Rejected
647,78642,Product replacement or account refund processed,Complete,Rejected
648,23115,Product replacement or account refund processed,Complete,Rejected
649,63683,Product replacement or account refund processed,Complete,Rejected
650,71661,Product replacement or account refund processed,Complete,Rejected
651,34519,Product replacement or account refund processed,Complete,Rejected
652,98016,Product replacement or account refund processed,Complete,Rejected
653,50588,Product replacement or account refund processed,Complete,Rejected
654,26400,Product replacement or account refund processed,Complete,Rejected
655,43518,Product replacement or account refund processed,Complete,Rejected
656,96391,Product replacement or account refund processed,Complete,Rejected
657,37061,Product replacement or account refund processed,Complete,Rejected
658,75357,Product replacement or account refund processed,Complete,Rejected
659,18822,Product replacement or account refund processed,Complete,Rejected
660,96484,Product replacement or account refund processed,Complete,Rejected
661,47395,Product replacement or account refund processed,Complete,Rejected
662,8761,Product replacement or account refund processed,Complete,Rejected
663,17897,Product replacement or account refund processed,Complete,Rejected
664,87715,Product replacement or account refund processed,Complete,Rejected
665,84831,Product replacement or account refund processed,Complete,Rejected
666,93211,Product replacement or account refund processed,Complete,Rejected
667,71478,Product replacement or account refund processed,Complete,Rejected
668,56544,Product replacement or account refund processed,Complete,Rejected
669,13118,Product replacement or account refund processed,Complete,Rejected
670,71933,Product replacement or account refund processed,Complete,Rejected
671,51064,Product replacement or account refund processed,Complete,Rejected
672,79456,Product replacement or account refund processed,Complete,Rejected
673,94101,Product replacement or account refund processed,Complete,Rejected
674,74487,Product replacement or account refund processed,Complete,Rejected
675,373,Product replacement or account refund processed,Complete,Rejected
676,25461,Product replacement or account refund processed,Complete,Rejected
677,25773,Product replacement or account refund processed,Complete,Rejected
678,24814,Product replacement or account refund processed,Complete,Rejected
679,50322,Product replacement or account refund processed,Complete,Rejected
680,93529,Product replacement or account refund processed,Complete,Rejected
681,10240,Product replacement or account refund processed,Complete,Rejected
682,92455,Product replacement or account refund processed,Complete,Rejected
683,95323,Product replacement or account refund processed,Complete,Rejected
684,42002,Product replacement or account refund processed,Complete,Rejected
685,28010,Product replacement or account refund processed,Complete,Rejected
686,85715,Product replacement or account refund processed,Complete,Rejected
687,88645,Product replacement or account refund processed,Complete,Rejected
688,22876,Product replacement or account refund processed,Complete,Rejected
689,43811,Product replacement or account refund processed,Complete,Rejected
690,80659,Product replacement or account refund processed,Complete,Rejected
691,65138,Product replacement or account refund processed,Complete,Rejected
692,96221,Product replacement or account refund processed,Complete,Rejected
693,92646,Product replacement or account refund processed,Complete,Rejected
694,76869,Product replacement or account refund processed,Complete,Rejected
695,67508,Product replacement or account refund processed,Complete,Rejected
696,13262,Product replacement or account refund processed,Complete,Rejected
697,46417,Product replacement or account refund processed,Complete,Rejected
698,58070,Product replacement or account refund processed,Complete,Rejected
699,73061,Product replacement or account refund processed,Complete,Rejected
700,62270,Product replacement or account refund processed,Complete,Rejected
701,35864,Product replacement or account refund processed,Complete,Rejected
702,43119,Product replacement or account refund processed,Complete,Rejected
703,77813,Product replacement or account refund processed,Complete,Rejected
704,74308,Product replacement or account refund processed,Complete,Rejected
705,50169,Product replacement or account refund processed,Complete,Rejected
706,74065,Product replacement or account refund processed,Complete,Rejected
707,73601,Product replacement or account refund processed,Complete,Rejected
708,9507,Product replacement or account refund processed,Complete,Rejected
709,3826,Product replacement or account refund processed,Complete,Rejected
710,77669,Product replacement or account refund processed,Complete,Rejected
711,16169,Product replacement or account refund processed,Complete,Rejected
712,74657,Product replacement or account refund processed,Complete,Rejected
713,79227,Product replacement or account refund processed,Complete,Rejected
714,85445,Product replacement or account refund processed,Complete,Rejected
715,96833,Product replacement or account refund processed,Complete,Rejected
716,26194,Product replacement or account refund processed,Complete,Rejected
717,17524,Product replacement or account refund processed,Complete,Rejected
718,49362,Product replacement or account refund processed,Complete,Rejected
719,13188,Product replacement or account refund processed,Complete,Rejected
720,88860,Product replacement or account refund processed,Complete,Rejected
721,44683,Product replacement or account refund processed,Complete,Rejected
722,93509,Product replacement or account refund processed,Complete,Rejected
723,44514,Product replacement or account refund processed,Complete,Rejected
724,24738,Product replacement or account refund processed,Complete,Rejected
725,10733,Product replacement or account refund processed,Complete,Rejected
726,70993,Product replacement or account refund processed,Complete,Rejected
727,4444,Product replacement or account refund processed,Complete,Rejected
728,68368,Product replacement or account refund processed,Complete,Rejected
729,28747,Product replacement or account refund processed,Complete,Rejected
730,65178,Product replacement or account refund processed,Complete,Rejected
731,33525,Product replacement or account refund processed,Complete,Rejected
732,7190,Product replacement or account refund processed,Complete,Rejected
733,44558,Product replacement or account refund processed,Complete,Rejected
734,13751,Product replacement or account refund processed,Complete,Rejected
735,17147,Product replacement or account refund processed,Complete,Rejected
736,24414,Product replacement or account refund processed,Complete,Rejected
737,16920,Product replacement or account refund processed,Complete,Rejected
738,47590,Product replacement or account refund processed,Complete,Rejected
739,58752,Product replacement or account refund processed,Complete,Rejected
740,47077,Product replacement or account refund processed,Complete,Rejected
741,44608,Product replacement or account refund processed,Complete,Rejected
742,52723,Product replacement or account refund processed,Complete,Rejected
743,3050,Product replacement or account refund processed,Complete,Rejected
744,48529,Product replacement or account refund processed,Complete,Rejected
745,15024,Product replacement or account refund processed,Complete,Rejected
746,8461,Product replacement or account refund processed,Complete,Rejected
747,11431,Product replacement or account refund processed,Complete,Rejected
748,64530,Product replacement or account refund processed,Complete,Rejected
749,29260,Product replacement or account refund processed,Complete,Rejected
750,96971,Product replacement or account refund processed,Complete,Rejected
751,73323,Product replacement or account refund processed,Complete,Rejected
752,69928,Product replacement or account refund processed,Complete,Rejected
753,28133,Product replacement or account refund processed,Complete,Rejected
754,30881,Product replacement or account refund processed,Complete,Rejected
755,51937,Product replacement or account refund processed,Complete,Rejected
756,34090,Product replacement or account refund processed,Complete,Rejected
757,53535,Product replacement or account refund processed,Complete,Rejected
758,20111,Product replacement or account refund processed,Complete,Rejected
759,27819,Product replacement or account refund processed,Complete,Rejected
760,35183,Product replacement or account refund processed,Complete,Rejected
761,99099,Product replacement or account refund processed,Complete,Rejected
762,41664,Product replacement or account refund processed,Complete,Rejected
763,94916,Product replacement or account refund processed,Complete,Rejected
764,26840,Product replacement or account refund processed,Complete,Rejected
765,25687,Product replacement or account refund processed,Complete,Rejected
766,55893,Product replacement or account refund processed,Complete,Rejected
767,79026,Product replacement or account refund processed,Complete,Rejected
768,29072,Product replacement or account refund processed,Complete,Rejected
769,7889,Product replacement or account refund processed,Complete,Rejected
770,62327,Product replacement or account refund processed,Complete,Rejected
771,41510,Product replacement or account refund processed,Complete,Rejected
772,68325,Product replacement or account refund processed,Complete,Rejected
773,41065,Product replacement or account refund processed,Complete,Rejected
774,97632,Product replacement or account refund processed,Complete,Rejected
775,71602,Product replacement or account refund processed,Complete,Rejected
776,30016,Product replacement or account refund processed,Complete,Rejected
777,61609,Product replacement or account refund processed,Complete,Rejected
778,27733,Product replacement or account refund processed,Complete,Rejected
779,15781,Product replacement or account refund processed,Complete,Rejected
780,80313,Product replacement or account refund processed,Complete,Rejected
781,19967,Product replacement or account refund processed,Complete,Rejected
782,40166,Product replacement or account refund processed,Complete,Rejected
783,31237,Product replacement or account refund processed,Complete,Rejected
784,62529,Product replacement or account refund processed,Complete,Rejected
785,98735,Product replacement or account refund processed,Complete,Rejected
786,68257,Product replacement or account refund processed,Complete,Rejected
787,22983,Product replacement or account refund processed,Complete,Rejected
788,75930,Product replacement or account refund processed,Complete,Rejected
789,86384,Product replacement or account refund processed,Complete,Rejected
790,71938,Product replacement or account refund processed,Complete,Rejected
791,29965,Product replacement or account refund processed,Complete,Rejected
792,16770,Product replacement or account refund processed,Complete,Rejected
793,20891,Product replacement or account refund processed,Complete,Rejected
794,15631,Product replacement or account refund processed,Complete,Rejected
795,71835,Product replacement or account refund processed,Complete,Rejected
796,31868,Product replacement or account refund processed,Complete,Rejected
797,81570,Product replacement or account refund processed,Complete,Rejected
798,59141,Product replacement or account refund processed,Complete,Rejected
799,5742,Product replacement or account refund processed,Complete,Rejected
800,10622,Product replacement or account refund processed,Complete,Rejected
801,9748,Product replacement or account refund processed,Complete,Rejected
802,52867,Product replacement or account refund processed,Complete,Rejected
803,13811,Product replacement or account refund processed,Complete,Rejected
804,12011,Product replacement or account refund processed,Complete,Rejected
805,88524,Product replacement or account refund processed,Complete,Rejected
806,71483,Product replacement or account refund processed,Complete,Rejected
807,23720,Product replacement or account refund processed,Complete,Rejected
808,72213,Product replacement or account refund processed,Complete,Rejected
809,89465,Product replacement or account refund processed,Complete,Rejected
810,58350,Product replacement or account refund processed,Complete,Rejected
811,26596,Product replacement or account refund processed,Complete,Rejected
812,82426,Product replacement or account refund processed,Complete,Rejected
813,94597,Product replacement or account refund processed,Complete,Rejected
814,11841,Product replacement or account refund processed,Complete,Rejected
815,95715,Product replacement or account refund processed,Complete,Rejected
816,75562,Product replacement or account refund processed,Complete,Rejected
817,61439,Product replacement or account refund processed,Complete,Rejected
818,61757,Product replacement or account refund processed,Complete,Rejected
819,23434,Product replacement or account refund processed,Complete,Rejected
820,65083,Product replacement or account refund processed,Complete,Rejected
821,31039,Product replacement or account refund processed,Complete,Rejected
822,31069,Product replacement or account refund processed,Complete,Rejected
823,77614,Product replacement or account refund processed,Complete,Rejected
824,84463,Product replacement or account refund processed,Complete,Rejected
825,12272,Product replacement or account refund processed,Complete,Rejected
826,33592,Product replacement or account refund processed,Complete,Rejected
827,73039,Product replacement or account refund processed,Complete,Rejected
828,67739,Product replacement or account refund processed,Complete,Rejected
829,27532,Product replacement or account refund processed,Complete,Rejected
830,57192,Product replacement or account refund processed,Complete,Rejected
831,59215,Product replacement or account refund processed,Complete,Rejected
832,79042,Product replacement or account refund processed,Complete,Rejected
833,38767,Product replacement or account refund processed,Complete,Rejected
834,44633,Product replacement or account refund processed,Complete,Rejected
835,73804,Product replacement or account refund processed,Complete,Rejected
836,98090,Product replacement or account refund processed,Complete,Rejected
837,66931,Product replacement or account refund processed,Complete,Rejected
838,16896,Product replacement or account refund processed,Complete,Rejected
839,85409,Product replacement or account refund processed,Complete,Rejected
840,41827,Product replacement or account refund processed,Complete,Rejected
841,70641,Product replacement or account refund processed,Complete,Rejected
842,89991,Product replacement or account refund processed,Complete,Rejected
843,83133,Product replacement or account refund processed,Complete,Rejected
844,9322,Product replacement or account refund processed,Complete,Rejected
845,20707,Product replacement or account refund processed,Complete,Rejected
846,41297,Product replacement or account refund processed,Complete,Rejected
847,39360,Product replacement or account refund processed,Complete,Rejected
848,22560,Product replacement or account refund processed,Complete,Rejected
849,96309,Product replacement or account refund processed,Complete,Rejected
850,82126,Product replacement or account refund processed,Complete,Rejected
851,8467,Product replacement or account refund processed,Complete,Rejected
852,75603,Product replacement or account refund processed,Complete,Rejected
853,20404,Product replacement or account refund processed,Complete,Rejected
854,51078,Product replacement or account refund processed,Complete,Rejected
855,40365,Product replacement or account refund processed,Complete,Rejected
856,96766,Product replacement or account refund processed,Complete,Rejected
857,63376,Product replacement or account refund processed,Complete,Rejected
858,21892,Product replacement or account refund processed,Complete,Rejected
859,48580,Product replacement or account refund processed,Complete,Rejected
860,23767,Product replacement or account refund processed,Complete,Rejected
861,37534,Product replacement or account refund processed,Complete,Rejected
862,12702,Product replacement or account refund processed,Complete,Rejected
863,685,Product replacement or account refund processed,Complete,Rejected
864,99812,Product replacement or account refund processed,Complete,Rejected
865,30789,Product replacement or account refund processed,Complete,Rejected
866,90952,Product replacement or account refund processed,Complete,Rejected
867,11316,Product replacement or account refund processed,Complete,Rejected
868,98582,Product replacement or account refund processed,Complete,Rejected
869,19126,Product replacement or account refund processed,Complete,Rejected
870,52905,Product replacement or account refund processed,Complete,Rejected
871,65586,Product replacement or account refund processed,Complete,Rejected
872,48998,Product replacement or account refund processed,Complete,Rejected
873,24663,Product replacement or account refund processed,Complete,Rejected
874,53698,Product replacement or account refund processed,Complete,Rejected
875,76207,Product replacement or account refund processed,Complete,Rejected
876,14966,Product replacement or account refund processed,Complete,Rejected
877,4875,Product replacement or account refund processed,Complete,Rejected
878,91977,Product replacement or account refund processed,Complete,Rejected
879,17878,Product replacement or account refund processed,Complete,Rejected
880,38666,Product replacement or account refund processed,Complete,Rejected
881,41130,Product replacement or account refund processed,Complete,Rejected
882,19152,Product replacement or account refund processed,Complete,Rejected
883,48443,Product replacement or account refund processed,Complete,Rejected
884,95004,Product replacement or account refund processed,Complete,Rejected
885,24592,Product replacement or account refund processed,Complete,Rejected
886,12685,Product replacement or account refund processed,Complete,Rejected
887,11034,Product replacement or account refund processed,Complete,Rejected
888,70475,Product replacement or account refund processed,Complete,Rejected
889,66782,Product replacement or account refund processed,Complete,Rejected
890,57901,Product replacement or account refund processed,Complete,Rejected
891,26970,Product replacement or account refund processed,Complete,Rejected
892,14947,Product replacement or account refund processed,Complete,Rejected
893,6481,Product replacement or account refund processed,Complete,Rejected
894,37144,Product replacement or account refund processed,Complete,Rejected
895,80022,Product replacement or account refund processed,Complete,Rejected
896,34136,Product replacement or account refund processed,Complete,Rejected
897,96771,Product replacement or account refund processed,Complete,Rejected
898,94490,Product replacement or account refund processed,Complete,Rejected
899,98033,Product replacement or account refund processed,Complete,Rejected
900,87600,Product replacement or account refund processed,Complete,Rejected
901,55913,Product replacement or account refund processed,Complete,Rejected
902,90481,Product replacement or account refund processed,Complete,Rejected
903,88394,Product replacement or account refund processed,Complete,Rejected
904,77532,Product replacement or account refund processed,Complete,Rejected
905,81005,Product replacement or account refund processed,Complete,Rejected
906,46339,Product replacement or account refund processed,Complete,Rejected
907,45237,Product replacement or account refund processed,Complete,Rejected
908,85591,Product replacement or account refund processed,Complete,Rejected
909,19509,Product replacement or account refund processed,Complete,Rejected
910,53000,Product replacement or account refund processed,Complete,Rejected
911,96159,Product replacement or account refund processed,Complete,Rejected
912,75619,Product replacement or account refund processed,Complete,Rejected
913,93610,Product replacement or account refund processed,Complete,Rejected
914,51989,Product replacement or account refund processed,Complete,Rejected
915,838,Product replacement or account refund processed,Complete,Rejected
916,86240,Product replacement or account refund processed,Complete,Rejected
917,72881,Product replacement or account refund processed,Complete,Rejected
918,38498,Product replacement or account refund processed,Complete,Rejected
919,45462,Product replacement or account refund processed,Complete,Rejected
920,6098,Product replacement or account refund processed,Complete,Rejected
921,79230,Product replacement or account refund processed,Complete,Rejected
922,49916,Product replacement or account refund processed,Complete,Rejected
923,4193,Product replacement or account refund processed,Complete,Rejected
924,70625,Product replacement or account refund processed,Complete,Rejected
925,59017,Product replacement or account refund processed,Complete,Rejected
926,83496,Product replacement or account refund processed,Complete,Rejected
927,19928,Product replacement or account refund processed,Complete,Rejected
928,19265,Product replacement or account refund processed,Complete,Rejected
929,30783,Product replacement or account refund processed,Complete,Rejected
930,9147,Product replacement or account refund processed,Complete,Rejected
931,21217,Product replacement or account refund processed,Complete,Rejected
932,94262,Product replacement or account refund processed,Complete,Rejected
933,46551,Product replacement or account refund processed,Complete,Rejected
934,79762,Product replacement or account refund processed,Complete,Rejected
935,7920,Product replacement or account refund processed,Complete,Rejected
936,43068,Product replacement or account refund processed,Complete,Rejected
937,32815,Product replacement or account refund processed,Complete,Rejected
938,69662,Product replacement or account refund processed,Complete,Rejected
939,47714,Product replacement or account refund processed,Complete,Rejected
940,72024,Product replacement or account refund processed,Complete,Rejected
941,80003,Product replacement or account refund processed,Complete,Rejected
942,52181,Product replacement or account refund processed,Complete,Rejected
943,28211,Product replacement or account refund processed,Complete,Rejected
944,42742,Product replacement or account refund processed,Complete,Rejected
945,28550,Product replacement or account refund processed,Complete,Rejected
946,8375,Product replacement or account refund processed,Complete,Rejected
947,14625,Product replacement or account refund processed,Complete,Rejected
948,12910,Product replacement or account refund processed,Complete,Rejected
949,12669,Product replacement or account refund processed,Complete,Rejected
950,9730,Product replacement or account refund processed,Complete,Rejected
951,38228,Product replacement or account refund processed,Complete,Rejected
952,78733,Product replacement or account refund processed,Complete,Rejected
953,21432,Product replacement or account refund processed,Complete,Rejected
954,83283,Product replacement or account refund processed,Complete,Rejected
955,40225,Product replacement or account refund processed,Complete,Rejected
956,6827,Product replacement or account refund processed,Complete,Rejected
957,27233,Product replacement or account refund processed,Complete,Rejected
958,46660,Product replacement or account refund processed,Complete,Rejected
959,3100,Product replacement or account refund processed,Complete,Rejected
960,87025,Product replacement or account refund processed,Complete,Rejected
961,6208,Product replacement or account refund processed,Complete,Rejected
962,41501,Product replacement or account refund processed,Complete,Rejected
963,5567,Product replacement or account refund processed,Complete,Rejected
964,3453,Product replacement or account refund processed,Complete,Rejected
965,43272,Product replacement or account refund processed,Complete,Rejected
966,21934,Product replacement or account refund processed,Complete,Rejected
967,59192,Product replacement or account refund processed,Complete,Rejected
968,36298,Product replacement or account refund processed,Complete,Rejected
969,18547,Product replacement or account refund processed,Complete,Rejected
970,13612,Product replacement or account refund processed,Complete,Rejected
971,38295,Product replacement or account refund processed,Complete,Rejected
972,56625,Product replacement or account refund processed,Complete,Rejected
973,50129,Product replacement or account refund processed,Complete,Rejected
974,46738,Product replacement or account refund processed,Complete,Rejected
975,48921,Product replacement or account refund processed,Complete,Rejected
976,62436,Product replacement or account refund processed,Complete,Rejected
977,89522,Product replacement or account refund processed,Complete,Rejected
978,94699,Product replacement or account refund processed,Complete,Rejected
979,86130,Product replacement or account refund processed,Complete,Rejected
980,34134,Product replacement or account refund processed,Complete,Rejected
981,49012,Product replacement or account refund processed,Complete,Rejected
982,64738,Product replacement or account refund processed,Complete,Rejected
983,10254,Product replacement or account refund processed,Complete,Rejected
984,20224,Product replacement or account refund processed,Complete,Rejected
985,14360,Product replacement or account refund processed,Complete,Rejected
986,78534,Product replacement or account refund processed,Complete,Rejected
987,17850,Product replacement or account refund processed,Complete,Rejected
988,17158,Product replacement or account refund processed,Complete,Rejected
989,11105,Product replacement or account refund processed,Complete,Rejected
990,89873,Product replacement or account refund processed,Complete,Rejected
991,55338,Product replacement or account refund processed,Complete,Rejected
992,13610,Product replacement or account refund processed,Complete,Rejected
993,96955,Product replacement or account refund processed,Complete,Rejected
994,24614,Product replacement or account refund processed,Complete,Rejected
995,72658,Product replacement or account refund processed,Complete,Rejected
996,98748,Product replacement or account refund processed,Complete,Rejected
997,82653,Product replacement or account refund processed,Complete,Rejected
998,3360,Product replacement or account refund processed,Complete,Rejected
999,19653,Product replacement or account refund processed,Complete,Rejected
